genre,category,title,year,distribution,description,url,cover_photo
War,Hollywood,Enemy at the Gates,2001,BluRay,"During the WWII battle of Stalingrad, two snipers, a Russian, and a German, are locked in a battle of wills and marksmanship, while the Russian is boosted to the status of hero by a political official. ...<more>",https://fzmovies.net/movie-Enemy%20at%20the%20Gates--hmp4.htm,https://fzmovies.net/imdb_images/Enemy%20at%20the%20Gates.jpg
War,Hollywood,The King,2019,BRRip,"Hal (Timothée Chalamet), wayward prince and reluctant heir to the English throne, has turned his back on royal life and is living among the people. But when his tyrannical father dies, Hal is crowned King Henry V and is forced to embrace the life he had previously tried to escape. Now the young…Tags : battle...<more>",https://fzmovies.net/movie-The%20King--hmp4.htm,https://fzmovies.net/imdb_images/The.King.2019.jpg
War,Hollywood,No Surrender,2019,BluRay,An Egyptian police officer named General Yousef al-Masri lives in Karamouz neighborhood in Alexandria. The film dates back to the reign of King Farouk before the 1952 revolution in the English occupation of Egypt. Written by MOHAMED AL-AZZAZY...<more>,https://fzmovies.net/movie-No%20Surrender--hmp4.htm,https://fzmovies.net/imdb_images/No.Surrender.2018.jpg
War,Hollywood,The Pianist,2002,BluRay,"A brilliant pianist, a Polish Jew, witnesses the restrictions Nazis place on Jews in the Polish capital, from restricted access to the building of the Warsaw ghetto. As his family is rounded up to be shipped off to the Nazi labor camps, he escapes deportation and eludes capture by living in the ruins of Warsaw. ...<more>",https://fzmovies.net/movie-The%20Pianist--hmp4.htm,https://fzmovies.net/imdb_images/The%20Pianist.jpg
War,Hollywood,All Quiet on the Western Front 2022,2022,BluRay,A young German soldier's terrifying experiences and distress on the western front during World War I.Tags : germany | world war one...<more>,https://fzmovies.net/movie-All%20Quiet%20on%20the%20Western%20Front%202022--hmp4.htm,https://fzmovies.net/imdb_images/All.Quiet.on.the.Western.Front.2022.jpg
War,Hollywood,The Ministry of Ungentlemanly Warfare,2024,WEB-DL,The British military recruits a small group of highly skilled soldiers to strike against German forces behind enemy lines during World War II.,https://fzmovies.net/movie-The%20Ministry%20of%20Ungentlemanly%20Warfare--hmp4.htm,https://fzmovies.net/imdb_images/The.Ministry.of.Ungentlemanly.Warfare.2024.jpg
War,Hollywood,War Machine 2017,2017,WEBRip,,https://fzmovies.net/movie-War%20Machine%202017--hmp4.htm,https://fzmovies.net/imdb_images/War.Machine.2017.jpg
War,Hollywood,Come Out Fighting,2023,BluRay,"Set during WWII, in this military adventure thriller, a small, and a specialized squad of U.S. Army U.S. soldiers and African American soldiers are sent on an unofficial rescue mission behind enemy lines to locate their missing co...Tags : alternate history...<more>",https://fzmovies.net/movie-Come%20Out%20Fighting--hmp4.htm,https://fzmovies.net/imdb_images/Come.Out.Fighting.2022.jpg
War,Hollywood,Warhorse One,2023,BluRay,A gunned down Navy SEAL Master Chief must guide a child to safety through a gauntlet of hostile Taliban insurgents and survive the brutal Afghanistan wilderness....<more>,https://fzmovies.net/movie-Warhorse%20One--hmp4.htm,https://fzmovies.net/imdb_images/Warhorse.One.2023.jpg
War,Hollywood,Ghosts of War,2020,BluRay,"Follows five battle-hardened American soldiers assigned to hold a French Chateau near the end of World War II. Formerly occupied by the Nazi high command, this unexpected respite quickly descends into madness when they encounter a supernatural enemy far more terrifying than anything seen on the…...<more>",https://fzmovies.net/movie-Ghosts%20of%20War--hmp4.htm,https://fzmovies.net/imdb_images/Ghosts.Of.War.2020.jpg
