genre,category,title,year,distribution,description,url,cover_photo
Sci-Fi,Hollywood,Ant Man and the Wasp Quantumania,2023,BluRay,"Scott Lang and Hope Van Dyne, along with Hank Pym and Janet Van Dyne, explore the Quantum Realm, where they interact with strange creatures and embark on an adventure that goes beyond the limits of what they thought was possible.Tags : shared universe | superhero | marvel comics...<more>",https://fzmovies.net/movie-Ant%20Man%20and%20the%20Wasp%20Quantumania--hmp4.htm,https://fzmovies.net/imdb_images/Ant.Man.and.the.Wasp.Quantumania.2023.jpg
Sci-Fi,Hollywood,Glass,2019,BluRay,"After pursuing Kevin Wendell Crumb and the multiple identities that reside within. David Dunn finds himself locked in a mental hospital alongside his archenemy, Elijah Price and must contend with a psychiatrist who is out to prove the trio do not actually possess superhuman abilities Written by…Tags : violence...<more>",https://fzmovies.net/movie-Glass--hmp4.htm,https://fzmovies.net/imdb_images/Glass.2019.jpg
Sci-Fi,Hollywood,Captain America The Winter Soldier,2014,BluRay,Steve Rogers struggles to embrace his role in the modern world and battles a new threat from old history: the Soviet agent known as the Winter Soldier....<more>,https://fzmovies.net/movie-Captain%20America%20The%20Winter%20Soldier--hmp4.htm,https://fzmovies.net/imdb_images/Captain.America.The.Winter.Soldier.jpg
Sci-Fi,Hollywood,The Matrix Resurrections,2021,BluRay,"Return to a world of two realities: one, everyday life; the other, what lies behind it. To find out if his reality is a construct, to truly know himself, Mr. Anderson will have to choose to follow the white rabbit once more.Tags : fourth part | cyberpunk | neo noir...<more>",https://fzmovies.net/movie-The%20Matrix%20Resurrections--hmp4.htm,https://fzmovies.net/imdb_images/The.Matrix.Resurrections.2021.jpg
Sci-Fi,Hollywood,Project Power,2020,WEB-DL,"On the streets of New Orleans, word begins to spread about a mysterious new pill that unlocks superpowers unique to each user. The catch: You don't know what will happen until you take it. While some develop bulletproof skin, invisibility, and super strength, others exhibit a deadlier reaction. But…Tags : team...<more>",https://fzmovies.net/movie-Project%20Power--hmp4.htm,https://fzmovies.net/imdb_images/Project.Power.2020.jpg
Sci-Fi,Hollywood,The Invisible Man 2020,2020,BluRay,"The film follows Cecilia, who receives the news of her abusive ex-boyfriend's suicide. She begins to re-build her life for the better. However, her sense of reality is put into question when she begins to suspect her deceased lover is not actually dead. Written by MaxTags : murder | death | violence...<more>",https://fzmovies.net/movie-The%20Invisible%20Man%202020--hmp4.htm,https://fzmovies.net/imdb_images/The.Invisible.Man.2020.jpg
Sci-Fi,Hollywood,Captain America The First Avenger,2011,BluRay,"It is 1942, America has entered World War II, and sickly but determined Steve Rogers is frustrated at being rejected yet again for military service. Everything changes when Dr. Erksine recruits him for the secret Project Rebirth. Proving his extraordinary courage, wits and conscience, Rogers undergoes the experiment and his weak body is suddenly enhanced into the maximum human potential. When Dr. Erksine is then immediately assassinated by an agent of Nazi Germany's head of its secret HYDRA research department, Johann Schmidt aka the Red Skull, Rogers is left as a unique man who is initially misused as a propaganda mascot. However, when his comrades need him, Rogers goes on a successful adventure that truly makes him Captain America and his war against Schmidt begins....<more>",https://fzmovies.net/movie-Captain%20America%20The%20First%20Avenger--hmp4.htm,https://fzmovies.net/imdb_images/Captain%20America%20The%20First%20Avenger.jpg
Sci-Fi,Hollywood,Guardians of the Galaxy Vol. 3,2023,BluRay,"Still reeling from the loss of Gamora, Peter Quill rallies his team to defend the universe and one of their own - a mission that could mean the end of the Guardians if not successful.Tags : based on comic | marvel comics | superhero...<more>",https://fzmovies.net/movie-Guardians%20of%20the%20Galaxy%20Vol.%203--hmp4.htm,https://fzmovies.net/imdb_images/Guardians.of.the.Galaxy.Vol..3.2023.jpg
Sci-Fi,Hollywood,Deadpool and Wolverine,2024,BluRay,Wolverine is recovering from his injuries when he crosses paths with the loudmouth Deadpool. They team up to defeat a common enemy.Tags : based on comic...<more>,https://fzmovies.net/movie-Deadpool%20and%20Wolverine--hmp4.htm,https://fzmovies.net/imdb_images/Deadpool.and.Wolverine.2024.jpg
Sci-Fi,Hollywood,Transformers - Dark of the Moon,2011,BluRay,"The Autobots learn of a Cybertronian spacecraft hidden on the moon, and race against the Decepticons to reach it and to learn its secrets.",https://fzmovies.net/movie-Transformers%20-%20Dark%20of%20the%20Moon--hmp4.htm,https://fzmovies.net/imdb_images/Transformers%20-%20Dark%20of%20the%20Moon.jpg
