genre,category,title,year,distribution,description,url,cover_photo
Music,Hollywood,Vivo,2021,BluRay,"Vivo, Sony Pictures Animation's first-ever musical adventure featuring all-new original songs from Lin-Manuel Miranda, will take audiences on an epic adventure to gorgeous and vibrant locations never before seen in animation.Tags : epic | cgi animation | singing...<more>",https://fzmovies.net/movie-Vivo--hmp4.htm,https://fzmovies.net/imdb_images/Vivo.2021.jpg
Music,Hollywood,Romance and Cigarettes,2006,BluRay,"A down-and-dirty musical set in the world of working-class New York, tells a story of a husband's journey into infidelity and redemption when he must choose between his seductive mistress and his beleaguered wife.
A down-and-dirty musical set in the world of working-class New York, tells a story of a husband's journey into infidelity and redemption when he must choose between his seductive mistress and his beleaguered wife.
...<more>",https://fzmovies.net/movie-Romance%20and%20Cigarettes--hmp4.htm,https://fzmovies.net/imdb_images/Romance.and.Cigarettes.2005.jpg
Music,Hollywood,Camp Rock,2008,BluRay,"""Camp Rock"" centers on a teen girl who desperately wants to spend her summer at a prestigious rock camp, but can only attend if she works in the kitchen as one of the cooks. When she's overheard singing - but not seen -- by a teen pop star at the camp, he is completely taken and sets out to find the girl behind the beautiful voice. But first she must confront her fears, step out of the kitchen and into the spotlight. ...<more>",https://fzmovies.net/movie-Camp%20Rock--hmp4.htm,https://fzmovies.net/imdb_images/Camp%20Rock.jpg
Music,Hollywood,Bodied,2018,HDRip,A progressive graduate student finds success and sparks outrage when his interest in battle rap as a thesis subject becomes a competitive obsession.,https://fzmovies.net/movie-Bodied--hmp4.htm,https://fzmovies.net/imdb_images/Bodied.2018.jpg
Music,Hollywood,Mamma Mia Here We Go Again,2018,BluRay,"Discover Donna's (Meryl Streep, Lily James) young life, experiencing the fun she had with the three possible dads of Sophie (Amanda Seyfriend). Sophie is now pregnant. Like Donna, she'll be a young mother, and she realizes that she'll need to take risks like her mother did. Written by Brian Tristam…Tags : sequel | greece...<more>",https://fzmovies.net/movie-Mamma%20Mia%20Here%20We%20Go%20Again--hmp4.htm,https://fzmovies.net/imdb_images/Mamma.Mia.2.2018.jpg
Music,Hollywood,Work It,2020,WEB-DL,"When Quinn Ackerman's admission to the college of her dreams depends on her performance at a dance competition, she forms a ragtag group of dancers to take on the best squad in school...now she just needs to learn how to dance.
Tags : dance...<more>",https://fzmovies.net/movie-Work%20It--hmp4.htm,https://fzmovies.net/imdb_images/Work.It.2020.jpg
Music,Hollywood,Yesterday,2019,BluRay,A struggling musician realizes he's the only person on Earth who can remember The Beatles after waking up in an alternate timeline where they never existed. Tags : musician...<more>,https://fzmovies.net/movie-Yesterday--hmp4.htm,https://fzmovies.net/imdb_images/Yesterday.2019.jpg
Music,Hollywood,Wish 2023,2023,WEBRip,A young girl named Asha wishes on a star and gets a more direct answer than she bargained for when a trouble-making star comes down from the sky to join her.Tags : cgi animation | magic...<more>,https://fzmovies.net/movie-Wish%202023--hmp4.htm,https://fzmovies.net/imdb_images/Wish.2023.jpg
Music,Hollywood,Camp Rock 2: The Final Jam,2010,BluRay,"Mitchie can't wait to return to camp rock so that she and nice guy rock star Shane can spend the summer making music and having fun with their friends and band mates. But Shane finds himself too busy teaching classes and helping Uncle Brown run the camp to have much fun. Mitchie meets a handsome and talented musician (Luke) from the slick new camp across the lake, and he has all the time in the world for her. All Mitchie's loyalties are tested and she eventually has to choose between Shane and Luke at a dramatic battle of the bands between the rival camps. ...<more>",https://fzmovies.net/movie-Camp%20Rock%202:%20The%20Final%20Jam--hmp4.htm,https://fzmovies.net/imdb_images/Camp%20Rock%202:%20The%20Final%20Jam.jpg
Music,Hollywood,Step Up,2006,BluRay,"Tyler Gage receives the opportunity of a lifetime after vandalizing a performing arts school, gaining him the chance to earn a scholarship and dance with an up and coming dancer, Nora....<more>",https://fzmovies.net/movie-Step%20Up--hmp4.htm,https://fzmovies.net/imdb_images/Step.Up.2006.jpg
